1558176605 63 9 0 2 0 1 0 0 1
1562773346 63 9 0 2 1 1 0 0 1
1565901016 64 9 0 2 1 1 0 0 1
1565901090 65 9 0 2 1 1 0 0 1
1566494698 66 9 0 2 1 1 0 0 1
1569436046 67 9 0 2 1 1 0 0 1
1569440819 68 9 0 2 1 1 0 0 1
1569441298 69 9 0 2 1 1 0 0 1
1569441742 70 9 0 2 1 1 0 0 1
1569442801 70 9 0 2 2 1 0 0 1
1572026275 71 9 0 2 2 1 0 0 1
1585429336 72 9 0 2 2 1 0 0 1
1585429633 73 9 0 2 2 1 0 0 1
1585600062 74 9 0 2 2 1 0 0 1
1586611111 75 9 0 2 2 1 0 0 1
1586614995 76 9 0 2 2 1 0 0 1
1586780769 77 9 0 2 2 1 0 0 1
1587149376 78 9 0 2 2 1 0 0 1
1589713400 79 9 0 2 2 1 0 0 1
1589714373 80 9 0 2 2 1 0 0 1
1589718841 81 9 0 2 2 1 0 0 1
1592802209 82 9 0 2 2 1 0 0 1
1596995129 83 9 0 2 2 1 0 0 1
1598209731 83 9 0 2 2 1 1 0 1
1604846757 84 9 0 2 2 1 1 0 1
1613240723 84 9 0 2 2 1 1 1 1
1645977373 85 9 0 2 2 1 1 1 1
1645981095 86 9 0 2 2 1 1 1 1
1645981372 87 9 0 2 2 1 1 1 1
1646075430 88 9 0 2 2 1 1 1 1
1646075876 89 9 0 2 2 1 1 1 1
1648129780 90 9 0 2 2 1 1 1 1
1648129795 91 9 0 2 2 1 1 1 1
1648130410 92 9 0 2 2 1 1 1 1
1648131040 92 9 1 2 2 1 1 1 1
1648155026 93 9 1 2 2 1 1 1 1
1648218102 93 9 2 2 2 1 1 1 1
1649004647 94 9 2 2 2 1 1 1 1
1649181266 94 9 3 2 2 1 1 1 1
1650218587 95 9 3 2 2 1 1 1 1
1650220310 96 9 3 2 2 1 1 1 1
1651308471 97 9 3 2 2 1 1 1 1
1651308513 98 9 3 2 2 1 1 1 1
1652826102 98 9 4 2 2 1 1 1 1
1653156875 99 9 4 2 2 1 1 1 1
1653158389 100 9 4 2 2 1 1 1 1
1653158613 101 9 4 2 2 1 1 1 1
1655147019 102 9 4 2 2 1 1 1 1
1671386989 103 9 4 2 2 1 1 1 1
1671387451 103 9 5 2 2 1 1 1 1
1671387481 103 9 6 2 2 1 1 1 1
1672335774 104 9 6 2 2 1 1 1 1
1672960062 105 9 6 2 2 1 1 1 1
1680276912 106 9 6 2 2 1 1 1 1
