1656064323 37 9 0 7 2 0 3 0 0 1 1 0
1656065035 38 9 0 7 2 0 3 0 0 1 1 0
1656073150 39 9 0 7 2 0 3 0 0 1 1 0
1656085226 40 9 0 7 2 0 3 0 0 1 1 0
1656508033 41 9 0 7 2 0 3 0 0 1 1 0
1656508046 42 9 0 7 2 0 3 0 0 1 1 0
1656575121 42 10 0 7 2 0 3 0 0 1 1 0
1656575230 44 11 0 7 2 0 3 0 0 1 1 0
1656579077 44 12 0 7 2 0 3 0 0 1 1 0
1656582909 45 12 0 7 2 0 3 0 0 1 1 0
1656934135 46 12 0 7 2 0 3 0 0 1 1 0
1657014516 46 13 0 7 2 0 3 0 0 1 1 0
1657552759 46 13 0 7 3 0 3 0 0 1 1 0
1657698509 46 14 0 7 3 0 3 0 0 1 1 0
1657698535 46 14 0 7 3 0 3 1 0 1 1 0
1657701076 46 15 0 7 3 0 3 1 0 1 1 0
1657701122 46 15 0 7 3 0 3 2 0 1 1 0
1657703106 46 16 0 7 3 0 3 2 0 1 1 0
1658133208 46 16 0 7 4 0 3 2 0 1 1 0
1658154455 46 17 0 7 4 0 3 2 0 1 1 0
1658221659 46 17 0 7 5 0 3 2 0 1 1 0
1658231886 46 18 0 7 5 0 3 2 0 1 1 0
1661176392 46 18 0 7 5 1 3 2 0 1 1 0
1661267989 46 18 0 7 5 2 3 2 0 1 1 0
1661341472 46 18 0 7 5 3 3 2 0 1 1 0
1661341530 46 18 0 7 5 4 3 2 0 1 1 0
1661344200 46 18 0 7 5 5 3 2 0 1 1 0
1661439412 46 18 0 7 5 6 3 2 0 1 1 0
1662455924 57 18 0 7 5 6 3 2 0 1 1 0
1662463095 58 18 0 7 5 6 3 2 0 1 1 0
1662463186 59 18 0 7 5 6 3 2 0 1 1 0
1662464353 59 19 0 7 5 6 3 2 0 1 1 0
1664810596 59 19 0 7 5 6 3 2 0 1 1 1
1666686780 60 19 0 7 5 6 3 2 0 1 1 1
1666689379 60 19 0 7 5 6 3 2 1 1 1 1
1667475579 60 20 0 7 5 6 3 2 1 1 1 1
1667476349 60 21 0 7 5 6 3 2 1 1 1 1
1670926380 61 21 0 7 5 6 3 2 1 1 1 1
1670926466 62 21 0 7 5 6 3 2 1 1 1 1
1670926810 62 22 0 7 5 6 3 2 1 1 1 1
1670927054 62 23 0 7 5 6 3 2 1 1 1 1
1674566175 62 23 0 7 6 6 3 2 1 1 1 1
1674568563 62 23 0 7 7 6 3 2 1 1 1 1
1674569330 62 24 0 7 7 6 3 2 1 1 1 1
1675949823 62 24 1 7 7 6 3 2 1 1 1 1
1675986066 62 24 2 7 7 6 3 2 1 1 1 1
1676293985 62 25 2 7 7 6 3 2 1 1 1 1
1676412138 62 25 3 7 7 6 3 2 1 1 1 1
1676412531 62 25 4 7 7 6 3 2 1 1 1 1
1676412942 62 25 5 7 7 6 3 2 1 1 1 1
1676413629 62 25 6 7 7 6 3 2 1 1 1 1
1676414159 62 25 7 7 7 6 3 2 1 1 1 1
1676415298 62 25 8 7 7 6 3 2 1 1 1 1
1676416842 62 25 9 7 7 6 3 2 1 1 1 1
1676450646 62 25 10 7 7 6 3 2 1 1 1 1
1676474480 62 25 11 7 7 6 3 2 1 1 1 1
1676554070 62 25 12 7 7 6 3 2 1 1 1 1
1676560096 63 25 12 7 7 6 3 2 1 1 1 1
1677054750 64 25 12 7 7 6 3 2 1 1 1 1
1677162187 64 26 12 7 7 6 3 2 1 1 1 1
1677162427 64 27 12 7 7 6 3 2 1 1 1 1
1677776802 65 27 12 7 7 6 3 2 1 1 1 1
